ITTER107;Territorio;TIPO_DATO_AVQ;Tipo dato;MISURA_AVQ;Misura;TIME;Seleziona periodo;Value;Flag Codes;Flags
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2019;2019;6111;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2020;2020;6224;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2021;2021;6298;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2022;2022;6182;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2014;2014;3507;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2015;2015;3632;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2016;2016;3762;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2017;2017;3811;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2018;2018;3982;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2019;2019;3991;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2020;2020;3922;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2021;2021;3754;;
7;2.001 - 10.000 ab.;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2022;2022;4060;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2014;2014;2581;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2015;2015;2522;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2016;2016;2382;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2017;2017;2390;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2018;2018;2204;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2019;2019;2100;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2020;2020;2153;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2021;2021;2078;;
8;10.001 - 50.000 ab.;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2022;2022;1976;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2014;2014;3148;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2015;2015;3155;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2016;2016;3209;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2017;2017;3267;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2018;2018;3638;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2019;2019;3866;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2020;2020;4016;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2021;2021;3913;;
3;periferia area metropolitana;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2022;2022;3994;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2014;2014;357;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2015;2015;300;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2016;2016;330;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2017;2017;338;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2018;2018;329;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2019;2019;323;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2020;2020;263;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2021;2021;338;;
6;fino a 2.000 ab.;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2022;2022;300;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2014;2014;7555;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2015;2015;8001;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2016;2016;7749;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2017;2017;7990;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2018;2018;8112;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2019;2019;8262;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2020;2020;8017;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2021;2021;8322;;
ITC;Nord-ovest;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2022;2022;8213;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2014;2014;23;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2015;2015;29;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2016;2016;29;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2017;2017;27;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2018;2018;23;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2019;2019;21;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2020;2020;30;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2021;2021;14;;
ITF1;Abruzzo;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2022;2022;18;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2014;2014;5791;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2015;2015;6029;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2016;2016;5893;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2017;2017;6061;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2018;2018;6264;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2019;2019;6181;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2020;2020;6166;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2021;2021;6163;;
ITD;Nord-est;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2022;2022;6319;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2014;2014;43.1;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2015;2015;49.5;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2016;2016;48.2;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2017;2017;47.2;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2018;2018;52.4;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2019;2019;51.1;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2020;2020;52.6;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2021;2021;52.2;;
ITE1;Toscana;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2022;2022;49.1;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2014;2014;24546;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2015;2015;25214;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2016;2016;25977;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2017;2017;26061;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2018;2018;27457;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2019;2019;27446;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2020;2020;27727;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2021;2021;27285;;
IT;Italia;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2022;2022;27430;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2014;2014;50.6;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2015;2015;53.4;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2016;2016;54.4;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2017;2017;53.7;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2018;2018;57.5;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2019;2019;56.4;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2020;2020;57.4;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2021;2021;58.4;;
ITE;Centro;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2022;2022;57.8;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2014;2014;1715;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2015;2015;1624;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2016;2016;1585;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2017;2017;1688;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2018;2018;1684;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2019;2019;1486;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2020;2020;1611;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2021;2021;1667;;
ITC;Nord-ovest;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2022;2022;1581;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2014;2014;1204;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2015;2015;1180;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2016;2016;1216;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2017;2017;1106;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2018;2018;1177;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2019;2019;1156;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2020;2020;1221;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2021;2021;1144;;
ITD;Nord-est;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2022;2022;1183;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;15.5;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;13.3;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;12.9;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;14.9;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;12.6;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2019;2019;11.4;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2020;2020;11.2;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2021;2021;11.6;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2022;2022;10.3;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;13.8;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;13.5;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;14.5;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;15.2;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;13;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2019;2019;12.2;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2020;2020;11;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2021;2021;11.7;;
ITF3;Campania;11_BIC_VINO;1-2 bicchieri di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2022;2022;12.4;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;27.6;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;28.9;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;30.6;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;30.7;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;32.9;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;33.5;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;32.7;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;32.7;;
IT;Italia;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;33.6;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2014;2014;1085;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2015;2015;1207;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2016;2016;1253;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2017;2017;1170;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2018;2018;1252;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2019;2019;1356;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2020;2020;1266;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2021;2021;1345;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;THV;valori in migliaia;2022;2022;1399;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;13.2;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;14;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;13.5;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;12.8;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;13.6;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;11.3;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;12.4;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;13.1;;
ITE;Centro;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;12.3;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2014;2014;600;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2015;2015;652;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2016;2016;657;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2017;2017;703;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2018;2018;743;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2019;2019;761;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2020;2020;816;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2021;2021;735;;
ITC;Nord-ovest;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2022;2022;765;;
ITF2;Molise;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2014;2014;34;;
ITF2;Molise;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2015;2015;41;;
ITF2;Molise;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2016;2016;44;;
ITF2;Molise;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2017;2017;32;;
ITF2;Molise;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2018;2018;34;;
ITF2;Molise;11_STAG_BIRRA;consuma birra solo stagionalmente;THV;valori in migliaia;2019;2019;40;;
