"TIPO_DATO_AVQ"|"Tipo dato"|"MISURA_AVQ"|"Misura"|"SEXISTAT1"|"Sesso"|"ETA1"|"Classe di età"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2022"|"2022"|4632||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2014"|"2014"|68||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2015"|"2015"|71.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2016"|"2016"|70||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2017"|"2017"|71.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2018"|"2018"|70.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2019"|"2019"|70.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2020"|"2020"|69||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2021"|"2021"|68.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2022"|"2022"|70||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2014"|"2014"|33.2||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2015"|"2015"|35.1||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2016"|"2016"|34.7||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2017"|"2017"|37.8||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2018"|"2018"|39.4||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2019"|"2019"|40.1||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2020"|"2020"|38.6||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2021"|"2021"|38.8||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2022"|"2022"|42.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2014"|"2014"|3339||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2015"|"2015"|3429||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2016"|"2016"|3447||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2017"|"2017"|3486||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2018"|"2018"|3588||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2019"|"2019"|3453||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2020"|"2020"|3438||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2021"|"2021"|3444||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y45-54"|"45-54 anni"|"2022"|"2022"|3286||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2014"|"2014"|2045||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2015"|"2015"|2209||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2016"|"2016"|2201||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2017"|"2017"|2256||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2018"|"2018"|2303||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2019"|"2019"|2301||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2020"|"2020"|2354||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2021"|"2021"|2402||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2022"|"2022"|2354||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2014"|"2014"|5384||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2015"|"2015"|5638||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2016"|"2016"|5648||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2017"|"2017"|5741||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2018"|"2018"|5891||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2019"|"2019"|5754||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2020"|"2020"|5792||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2021"|"2021"|5845||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2022"|"2022"|5640||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2014"|"2014"|0.7||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2015"|"2015"|0.8||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2016"|"2016"|0.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2017"|"2017"|0.9||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2018"|"2018"|0.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2019"|"2019"|0.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2020"|"2020"|1.1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2021"|"2021"|0.9||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2022"|"2022"|0.9||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2014"|"2014"|2.6||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2015"|"2015"|2.4||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2016"|"2016"|2.4||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2017"|"2017"|2.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2018"|"2018"|2.3||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2019"|"2019"|1.9||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2020"|"2020"|2.4||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2021"|"2021"|1.8||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y45-54"|"45-54 anni"|"2022"|"2022"|2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2014"|"2014"|1468||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2015"|"2015"|1500||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2016"|"2016"|1399||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2017"|"2017"|1421||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2018"|"2018"|1612||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2019"|"2019"|1612||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2020"|"2020"|1704||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2021"|"2021"|1701||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2022"|"2022"|1684||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2014"|"2014"|864||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2015"|"2015"|949||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2016"|"2016"|924||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2017"|"2017"|979||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2018"|"2018"|1030||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2019"|"2019"|1141||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2020"|"2020"|1100||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2021"|"2021"|1170||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2022"|"2022"|1167||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2014"|"2014"|2332||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2015"|"2015"|2449||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2016"|"2016"|2323||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2017"|"2017"|2400||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2018"|"2018"|2642||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2019"|"2019"|2754||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2020"|"2020"|2804||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2021"|"2021"|2871||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2022"|"2022"|2851||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2014"|"2014"|1942||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2015"|"2015"|2128||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2016"|"2016"|2044||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2017"|"2017"|2225||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2018"|"2018"|2525||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2019"|"2019"|2601||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2020"|"2020"|2780||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2021"|"2021"|2812||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2022"|"2022"|2770||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2014"|"2014"|1.3||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2015"|"2015"|0.7||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2016"|"2016"|1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2017"|"2017"|0.9||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2018"|"2018"|0.8||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2019"|"2019"|0.9||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2020"|"2020"|0.8||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2021"|"2021"|1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2022"|"2022"|1||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2014"|"2014"|23.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2015"|"2015"|29.2||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2016"|"2016"|25.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2017"|"2017"|28.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2018"|"2018"|30.6||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2019"|"2019"|32.4||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2020"|"2020"|32||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2021"|"2021"|33.7||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2022"|"2022"|32.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2014"|"2014"|26||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2015"|"2015"|29.5||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2016"|"2016"|28.6||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2017"|"2017"|29.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2018"|"2018"|32.7||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2019"|"2019"|34.5||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2020"|"2020"|34.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2021"|"2021"|36.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y55-59"|"55-59 anni"|"2022"|"2022"|35.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2014"|"2014"|1361||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2015"|"2015"|1337||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2016"|"2016"|1465||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2017"|"2017"|1439||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2018"|"2018"|1425||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2019"|"2019"|1500||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2020"|"2020"|1427||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2021"|"2021"|1500||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y60-64"|"60-64 anni"|"2022"|"2022"|1548||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2014"|"2014"|773||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2015"|"2015"|843||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2016"|"2016"|883||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2017"|"2017"|827||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2018"|"2018"|940||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2019"|"2019"|967||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2020"|"2020"|1011||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2021"|"2021"|971||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2022"|"2022"|1041||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2014"|"2014"|534||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y60-64"|"60-64 anni"|"2015"|"2015"|571||
